state_abbr,municipio_name,sex,pop_15,no_school,preschool,elementary,secondary,highschool,higher_edu,other,schoolyrs
MEX,Chalco,Total,247108,4.03386373569451,0.23997604286384655,22.883516519092822,34.88393738770087,26.7757417809217,11.0109749583178,0.17198957540832,9.0543173
MEX,Chalco,Hombres,117906,3.66393567757366,0.21372958119179222,20.550268858242944,36.98030634573299,27.4193001204349,10.9460078367513,0.22645158007226,9.1867266
MEX,Chalco,Mujeres,129202,4.37144935836906,0.2639278029751828,25.012770700143918,32.97085184439866,26.1884490952152,11.0702620702465,0.12228912865125,8.9336525000000009
MEX,Chapa de Mota,Total,18947,9.36823771573336,0.38000738903255976,35.17707288752829,33.38259355043008,15.7491951232385,5.82677996516598,0.11611336887106,7.2966626
MEX,Chapa de Mota,Hombres,9059,5.60768296721492,0.35323987195054457,34.55127497516278,36.858372888839796,16.6243514736725,5.86157412517937,0.1435036979799,7.6717194
MEX,Chapa de Mota,Mujeres,9888,12.8135113268608,0.40453074433656916,35.750404530744284,30.198220064724868,14.9474110032362,5.79490291262136,0.09101941747572,6.9531867
MEX,Chapultepec,Total,8286,1.62925416364952,0.01206854936036688,18.513154718802774,28.131788559015135,28.8076273231957,22.664735698769,0.24137098720733,10.432344
MEX,Chapultepec,Hombres,4011,0.87260034904013,0,16.853652455746662,28.920468711044595,30.1421091997008,22.9369234604836,0.27424582398404,10.6136136
MEX,Chapultepec,Mujeres,4275,2.3391812865497,0.02339181286549706,20.07017543859644,27.391812865497037,27.5555555555555,22.4093567251462,0.21052631578947,10.2622681
MEX,Chiautla,Total,21296,2.46055597295266,0.11739293764086883,22.17317806160775,33.40533433508633,25.7466190833959,15.9983095416979,0.09861006761833,9.5302687
MEX,Chiautla,Hombres,10211,1.6354911370091,0.08814024091665741,20.62481637449803,34.57056115953379,27.3626481245715,15.6302027225541,0.08814024091665,9.6777493
MEX,Chiautla,Mujeres,11085,3.22056833558863,0.1443391971132118,23.59945872801076,32.33198015336034,24.2580063148398,16.3373928732521,0.10825439783491,9.3945128
MEX,Chicoloapan,Total,145162,2.52683209104311,0.15086592909990204,18.000578663837633,32.707595651754566,32.4258414736639,13.7749548779983,0.41333131260247,9.6828625
MEX,Chicoloapan,Hombres,68128,1.61020432127759,0.18494598403005727,16.08883278534522,33.34752231094406,34.4880225457961,13.9120479098168,0.36842414279004,9.8794295
MEX,Chicoloapan,Mujeres,77034,3.33748734325103,0.12072591323311299,19.69130513799096,32.14165173819346,30.6020718124464,13.6537113482358,0.45304670664901,9.5090364
MEX,Chiconcuac,Total,18368,1.87282229965156,0.14155052264808166,19.190984320557433,35.621733449477325,29.1920731707317,13.7521777003484,0.22865853658536,9.6473448
MEX,Chiconcuac,Hombres,8913,1.346348030966,0.134634803096598,16.167395938516744,37.888477504768225,30.4499046336811,13.8225064512509,0.19073263772018,9.8436691
MEX,Chiconcuac,Mujeres,9455,2.36911686938128,0.14806980433632946,22.041248016922214,33.48492860920141,28.0063458487572,13.685880486515,0.2644103648863,9.4621509
MEX,Chimalhuacán,Total,483579,4.43319498985688,0.19872657828399862,26.475095072366607,35.9074732360172,24.7059942636053,8.04708227611207,0.23243358375777,8.5772082
MEX,Chimalhuacán,Hombres,230646,3.10735932988215,0.16865672936013926,25.292873060881107,37.22501148946866,25.8608430235078,8.16272556211684,0.18253080478308,8.7862465
MEX,Chimalhuacán,Mujeres,252933,5.64220564339172,0.22614684521196782,27.553146485432865,34.70602886930529,23.6529041287613,7.94162881079179,0.27793921710492,8.3867083
MEX,Coacalco de Berriozábal,Total,223779,1.44383521241939,0.05496494309117204,12.456932956175471,23.495502258925026,32.6393450681252,29.6694506633777,0.23996889788586,11.1634567
MEX,Coacalco de Berriozábal,Hombres,105176,0.85951167566745,0.03993306457746758,9.531642199741368,24.320187114931144,32.4579752034684,32.6281661215486,0.16258462006541,11.5090416
MEX,Coacalco de Berriozábal,Mujeres,118603,1.96200770638179,0.06829506842153953,15.051052671517546,22.76417965818738,32.8001821201824,27.045690243923,0.30859253138622,10.8566939
MEX,Coatepec Harinas,Total,26310,8.58228810338274,0.5739262637780257,44.351957430634705,28.88635499809954,9.73394146712276,7.53705815279361,0.33447358418852,6.8775025
MEX,Coatepec Harinas,Hombres,12298,7.96064400715563,0.569198243616845,45.57651650674899,29.004716214018508,9.35111400227679,7.14750365913156,0.39030736705155,6.808997
MEX,Coatepec Harinas,Mujeres,14012,9.12789037967456,0.5780759349129252,43.27719097916066,28.782472166714197,10.0699400513845,7.87896089066514,0.28546959748786,6.9375673
MEX,Cocotitlán,Total,10468,2.89453572793274,0.25792892625142766,18.838364539549072,34.24722965227358,27.6461597248758,15.8196408100878,0.29614061902942,9.6954811
MEX,Cocotitlán,Hombres,4960,2.0766129032258,0.26209677419354604,17.842741935483847,35.54435483870969,28.8104838709677,15.2419354838709,0.22177419354838,9.8038858
MEX,Cocotitlán,Mujeres,5508,3.63108206245461,0.25417574437181795,19.73493100944078,33.07915758896147,26.59767610748,16.3398692810457,0.36310820624546,9.5977745
MEX,Coyotepec,Total,29406,5.60769910902537,0.12582466163367842,20.376793851594858,37.2100931782629,25.287356321839,10.9807522274365,0.41148065020744,8.9719686
