state_abbr,municipio_name,pop,pop_male,pop_female,afromexican,indigenous,metro_area
AGS,Aguascalientes,877190,425731,451459,532,104125,Aguascalientes
AGS,Asientos,46464,22745,23719,3,1691,NA
AGS,Calvillo,56048,27298,28750,10,7358,NA
AGS,Cosío,15577,7552,8025,0,2213,NA
AGS,Jesús María,120405,60135,60270,32,8679,Aguascalientes
AGS,Pabellón de Arteaga,46473,22490,23983,3,6232,NA
AGS,Rincón de Romos,53866,26693,27173,13,6714,NA
AGS,San José de Gracia,8896,4276,4620,13,1733,NA
AGS,Tepezalá,20926,10197,10729,4,3468,NA
AGS,El Llano,20245,9982,10263,0,936,NA
AGS,San Francisco de los Romo,46454,22992,23462,43,10246,Aguascalientes
BC,Ensenada,486639,243180,243459,1139,87804,NA
BC,Mexicali,988417,490894,497523,351,45956,Mexicali
BC,Tecate,102406,51267,51139,186,12812,Tijuana
BC,Tijuana,1641570,816738,824832,5392,126618,Tijuana
BC,Playas de Rosarito,96734,48262,48472,377,9865,Tijuana
BCS,Comondú,72564,36413,36151,111,11275,NA
BCS,Mulegé,60171,31114,29057,6379,9405,NA
BCS,La Paz,272711,133983,138728,1199,33902,NA
BCS,Los Cabos,287671,147981,139690,3321,46719,NA
BCS,Loreto,18912,9646,9266,22,1733,NA
CAMP,Calkiní,56537,27658,28879,16,50632,NA
CAMP,Campeche,283025,135405,147620,515,115523,NA
CAMP,Carmen,248303,122035,126268,2093,59958,NA
CAMP,Champotón,90244,44925,45319,327,50853,NA
CAMP,Hecelchakán,31230,15470,15760,0,25257,NA
CAMP,Hopelchén,40100,20371,19729,9,29624,NA
CAMP,Palizada,8971,4522,4449,2,2463,NA
CAMP,Tenabo,10665,5419,5246,3,9602,NA
CAMP,Escárcega,58553,28886,29667,97,21138,NA
CAMP,Calakmul,28424,14509,13915,224,19297,NA
CAMP,Candelaria,43879,22076,21803,268,16464,NA
COAH,Abasolo,1015,511,504,0,34,NA
COAH,Acuña,147809,73560,74249,112,5723,NA
COAH,Allende,22654,11203,11451,5,290,NA
COAH,Arteaga,23271,11726,11545,378,2193,Saltillo
COAH,Candela,1720,903,817,0,72,NA
COAH,Castaños,28068,13903,14165,0,848,Monclova-Frontera
COAH,Cuatro Ciénegas,13546,6793,6753,8,923,NA
COAH,Escobedo,3077,1557,1520,0,73,NA
COAH,Francisco I. Madero,58360,28863,29497,14,4415,NA
COAH,Frontera,80991,40477,40514,11,4669,Monclova-Frontera
COAH,General Cepeda,12471,6439,6032,1,1080,NA
COAH,Guerrero,1697,891,806,0,130,NA
COAH,Hidalgo,1565,813,752,6,9,NA
COAH,Jiménez,10243,5154,5089,1,182,NA
COAH,Juárez,1574,822,752,0,21,NA
COAH,Lamadrid,1773,905,868,7,36,NA
COAH,Matamoros,108950,54141,54809,6,10766,La Laguna
COAH,Monclova,231107,113720,117387,57,15807,Monclova-Frontera
COAH,Morelos,8599,4379,4220,0,263,NA
COAH,Múzquiz,69102,34921,34181,1152,2159,NA
COAH,Nadadores,6614,3286,3328,0,570,NA
COAH,Nava,30698,15613,15085,2,1317,Piedras Negras
COAH,Ocampo,11671,6040,5631,130,885,NA
COAH,Parras,44799,22797,22002,10,4366,NA
COAH,Piedras Negras,163595,81575,82020,187,12104,Piedras Negras
COAH,Progreso,3304,1714,1590,0,50,NA
COAH,Ramos Arizpe,92828,47275,45553,38,8800,Saltillo
COAH,Sabinas,63522,31856,31666,0,1018,NA
COAH,Sacramento,2360,1178,1182,1,112,NA
COAH,Saltillo,807537,400370,407167,506,56973,Saltillo
COAH,San Buenaventura,23587,11683,11904,0,543,NA
COAH,San Juan de Sabinas,43232,21026,22206,34,1778,NA
COAH,San Pedro,106142,52285,53857,7,7127,NA
COAH,Sierra Mojada,6988,3584,3404,0,143,NA
COAH,Torreón,679288,329932,349356,86,57034,La Laguna
COAH,Viesca,21549,10903,10646,0,1779,NA
COAH,Villa Unión,6352,3253,3099,0,92,NA
COAH,Zaragoza,13257,6561,6696,2,506,NA
COL,Armería,29599,14768,14831,12,7134,Tecomán
COL,Colima,150673,72783,77890,76,23033,Colima-Villa de Álvarez
COL,Comala,21544,10737,10807,8,11771,Colima-Villa de Álvarez
COL,Coquimatlán,20198,10175,10023,5,437,Colima-Villa de Álvarez
COL,Cuauhtémoc,30198,15194,15004,24,5113,Colima-Villa de Álvarez
COL,Ixtlahuacán,5527,2774,2753,2,4114,NA
COL,Manzanillo,184541,92362,92179,453,40704,NA
COL,Minatitlán,8985,4689,4296,5,4899,NA
COL,Tecomán,123191,61315,61876,76,20262,Tecomán
COL,Villa de Álvarez,136779,65994,70785,101,27830,Colima-Villa de Álvarez
CHPS,Acacoyagua,18082,9082,9000,2,1152,NA
CHPS,Acala,31424,15388,16036,0,3297,NA
CHPS,Acapetahua,28380,14139,14241,149,2394,NA
CHPS,Altamirano,32872,16323,16549,2,28859,NA
CHPS,Amatán,19348,9729,9619,0,7697,NA
CHPS,Amatenango de la Frontera,30732,14868,15864,2,6867,NA
CHPS,Amatenango del Valle,9913,4741,5172,0,9546,NA
CHPS,Angel Albino Corzo,28162,13867,14295,13,1347,NA
CHPS,Arriaga,40114,19406,20708,3,1810,NA
CHPS,Bejucal de Ocampo,7494,3742,3752,0,483,NA
CHPS,Bella Vista,20142,10073,10069,0,351,NA
CHPS,Berriozábal,51722,25639,26083,8,7090,NA
CHPS,Bochil,34997,17102,17895,1027,24273,NA
CHPS,El Bosque,22606,10911,11695,1,21907,NA
CHPS,Cacahoatán,45594,22222,23372,41,8771,NA
CHPS,Catazajá,17065,8522,8543,4,351,NA
CHPS,Cintalapa,84455,41504,42951,37,10655,NA
CHPS,Coapilla,9210,4482,4728,0,4336,NA
CHPS,Comitán de Domínguez,153448,72544,80904,32,15900,NA
CHPS,La Concordia,46405,23383,23022,3,4629,NA
CHPS,Copainalá,21800,10573,11227,0,7483,NA
CHPS,Chalchihuitán,16803,8281,8522,1,16597,NA
CHPS,Chamula,87332,40153,47179,1,86345,NA
CHPS,Chanal,12181,6046,6135,0,12044,NA
CHPS,Chapultenango,7644,3843,3801,0,5922,NA
CHPS,Chenalhó,39648,19473,20175,0,38893,NA
CHPS,Chiapa de Corzo,100751,48879,51872,137,17645,Tuxtla Gutiérrez
CHPS,Chiapilla,5899,2962,2937,0,848,NA
CHPS,Chicoasén,5000,2472,2528,0,595,NA
CHPS,Chicomuselo,34744,17206,17538,2,739,NA
CHPS,Chilón,127914,62566,65348,8,122332,NA
CHPS,Escuintla,31822,15772,16050,0,3171,NA
CHPS,Francisco León,7430,3742,3688,0,6791,NA
CHPS,Frontera Comalapa,73436,35669,37767,63,2792,NA
CHPS,Frontera Hidalgo,14416,6987,7429,10,446,NA
CHPS,La Grandeza,7057,3440,3617,0,1235,NA
CHPS,Huehuetán,35017,17042,17975,3,301,NA
CHPS,Huixtán,23625,11549,12076,0,21997,NA
CHPS,Huitiupán,23172,11524,11648,4,16416,NA
CHPS,Huixtla,54332,26157,28175,0,834,NA
CHPS,La Independencia,44891,21863,23028,3,5841,NA
CHPS,Ixhuatán,11342,5555,5787,0,6995,NA
CHPS,Ixtacomitán,10772,5287,5485,0,4926,NA
CHPS,Ixtapa,27198,13452,13746,3,12827,NA
CHPS,Ixtapangajoya,5384,2705,2679,0,786,NA
CHPS,Jiquipilas,39109,19153,19956,3,6195,NA
CHPS,Jitotol,20606,10360,10246,0,15957,NA
CHPS,Juárez,21222,10405,10817,0,2123,NA
CHPS,Larráinzar,23889,11606,12283,0,23702,NA
CHPS,La Libertad,4915,2437,2478,2,383,NA
CHPS,Mapastepec,47932,23532,24400,119,6973,NA
CHPS,Las Margaritas,122821,60805,62016,1,79607,NA
CHPS,Mazapa de Madero,7769,3784,3985,0,3365,NA
CHPS,Mazatán,29239,14351,14888,61,314,NA
CHPS,Metapa,5743,2765,2978,3,243,NA
CHPS,Mitontic,11906,5870,6036,0,11625,NA
CHPS,Motozintla,72967,35669,37298,8,9473,NA
CHPS,Nicolás Ruíz,4262,2166,2096,0,1841,NA
CHPS,Ocosingo,218893,107876,111017,42,180643,NA
CHPS,Ocotepec,12508,6016,6492,0,12366,NA
CHPS,Ocozocoautla de Espinosa,92103,45089,47014,31,25576,NA
CHPS,Ostuacán,18128,9044,9084,3,1715,NA
CHPS,Osumacinta,3682,1838,1844,15,575,NA
CHPS,Oxchuc,48126,23855,24271,0,47325,NA
CHPS,Palenque,119826,58452,61374,15,62883,NA
CHPS,Pantelhó,22011,10790,11221,1,20277,NA
CHPS,Pantepec,12136,5987,6149,0,10471,NA
CHPS,Pichucalco,31107,15291,15816,0,5071,NA
CHPS,Pijijiapan,53525,26432,27093,6,4341,NA
CHPS,El Porvenir,14121,7025,7096,0,1447,NA
CHPS,Villa Comaltitlán,28961,14274,14687,2,1073,NA
CHPS,Pueblo Nuevo Solistahuacán,31942,15002,16940,9,17637,NA
CHPS,Rayón,9578,4693,4885,0,7431,NA
CHPS,Reforma,45104,22450,22654,255,5379,NA
CHPS,Las Rosas,28261,13893,14368,3,12286,NA
CHPS,Sabanilla,26921,13481,13440,0,25073,NA
CHPS,Salto de Agua,63446,31442,32004,16,56219,NA
CHPS,San Cristóbal de las Casas,209591,98208,111383,105,95253,NA
CHPS,San Fernando,39204,19654,19550,11,5613,NA
CHPS,Siltepec,35192,17801,17391,0,226,NA
CHPS,Simojovel,44295,21825,22470,3,36129,NA
CHPS,Sitalá,13844,6828,7016,5,12872,NA
CHPS,Socoltenango,18539,9223,9316,0,3422,NA
CHPS,Solosuchiapa,8082,4047,4035,18,2885,NA
CHPS,Soyaló,10707,5336,5371,0,3010,NA
CHPS,Suchiapa,24049,11958,12091,2,3090,NA
CHPS,Suchiate,38797,18940,19857,27,2817,NA
CHPS,Sunuapa,2283,1138,1145,0,877,NA
CHPS,Tapachula,348156,166181,181975,306,25163,NA
CHPS,Tapalapa,3839,1880,1959,0,3758,NA
CHPS,Tapilula,12887,6186,6701,0,8170,NA
CHPS,Tecpatán,41305,20464,20841,30,17432,NA
CHPS,Tenejapa,43593,20894,22699,1,43225,NA
CHPS,Teopisca,43175,20892,22283,1,27329,NA
CHPS,Tila,77554,38649,38905,5,75419,NA
CHPS,Tonalá,89178,44061,45117,315,2708,NA
CHPS,Totolapa,7284,3641,3643,0,1494,NA
CHPS,La Trinitaria,76917,37472,39445,14,15008,NA
CHPS,Tumbalá,34305,16619,17686,1,33788,NA
CHPS,Tuxtla Gutiérrez,598710,283753,314957,412,63004,Tuxtla Gutiérrez
CHPS,Tuxtla Chico,41823,20219,21604,4,1315,NA
CHPS,Tuzantán,31755,15631,16124,580,4371,NA
CHPS,Tzimol,15316,7431,7885,2,284,NA
CHPS,Unión Juárez,15350,7502,7848,5,2438,NA
CHPS,Venustiano Carranza,65009,32023,32986,5,22652,NA
CHPS,Villa Corzo,79003,38600,40403,6,7634,NA
CHPS,Villaflores,104833,51017,53816,8,3135,NA
CHPS,Yajalón,37833,18392,19441,0,30617,NA
CHPS,San Lucas,7202,3521,3681,0,1008,NA
CHPS,Zinacantán,41112,19151,21961,0,40394,NA
CHPS,San Juan Cancuc,34829,16977,17852,0,34493,Tuxtla Gutiérrez
CHPS,Aldama,6712,3223,3489,0,6653,NA
CHPS,Benemérito de las Américas,20193,10196,9997,19,7555,NA
CHPS,Maravilla Tenejapa,12945,6467,6478,0,9300,NA
CHPS,Marqués de Comillas,11444,5800,5644,3,6325,NA
CHPS,Montecristo de Guerrero,7682,3852,3830,0,445,NA
CHPS,San Andrés Duraznal,5163,2514,2649,0,5021,NA
CHPS,Santiago el Pinar,3684,1857,1827,0,3667,NA
CHIH,Ahumada,12568,6271,6297,0,898,NA
CHIH,Aldama,24761,12269,12492,7,2917,Chihuahua
CHIH,Allende,8751,4407,4344,0,598,NA
CHIH,Aquiles Serdán,15516,7646,7870,0,1718,Chihuahua
CHIH,Ascensión,24966,12386,12580,21,2370,NA
CHIH,Bachíniva,6156,3125,3031,2,339,NA
CHIH,Balleza,16824,8472,8352,2,11446,NA
CHIH,Batopilas,11289,5601,5688,0,7044,NA
CHIH,Bocoyna,27909,13517,14392,0,14868,NA
CHIH,Buenaventura,23438,11828,11610,0,0,NA
CHIH,Camargo,51572,25129,26443,4,4827,NA
CHIH,Carichí,9211,4635,4576,0,0,NA
CHIH,Casas Grandes,11432,5863,5569,4,933,NA
CHIH,Coronado,2096,1090,1006,0,12,NA
CHIH,Coyame del Sotol,1684,926,758,0,226,NA
CHIH,La Cruz,3861,1971,1890,1,294,NA
CHIH,Cuauhtémoc,168482,80225,88257,98,24949,NA
CHIH,Cusihuiriachi,4594,2370,2224,0,493,NA
CHIH,Chihuahua,878062,427488,450574,250,70418,Chihuahua
CHIH,Chínipas,7501,3870,3631,0,2932,NA
CHIH,Delicias,148045,71512,76533,29,12838,NA
CHIH,Dr. Belisario Domínguez,2491,1270,1221,1,451,NA
CHIH,Galeana,6021,3023,2998,129,1308,NA
CHIH,Santa Isabel,4099,2013,2086,0,0,NA
CHIH,Gómez Farías,8905,4492,4413,2,1406,NA
CHIH,Gran Morelos,2466,1250,1216,0,326,NA
CHIH,Guachochi,45544,21974,23570,11,32249,NA
CHIH,Guadalupe,5272,2579,2693,11,465,NA
CHIH,Guadalupe y Calvo,56130,28109,28021,1,30012,NA
CHIH,Guazapares,7429,3714,3715,0,2796,NA
CHIH,Guerrero,39064,19664,19400,16,12325,NA
CHIH,Hidalgo del Parral,109510,53219,56291,16,8677,NA
CHIH,Huejotitán,952,472,480,0,148,NA
CHIH,Ignacio Zaragoza,6903,3435,3468,0,952,NA
CHIH,Janos,10974,5658,5316,56,646,NA
CHIH,Jiménez,42860,21069,21791,0,2101,NA
CHIH,Juárez,1391180,691131,700049,2000,100092,Juárez
CHIH,Julimes,4448,2222,2226,0,580,NA
CHIH,López,4007,2050,1957,0,319,NA
CHIH,Madera,29233,14578,14655,0,9504,NA
CHIH,Maguarichi,1593,798,795,0,1162,NA
CHIH,Manuel Benavides,1403,756,647,1,162,NA
CHIH,Matachí,2961,1471,1490,2,837,NA
CHIH,Matamoros,4371,2232,2139,0,432,NA
CHIH,Meoqui,44752,21867,22885,4,2048,NA
CHIH,Morelos,7797,3941,3856,0,5391,NA
CHIH,Moris,5141,2605,2536,0,1333,NA
CHIH,Namiquipa,23255,11960,11295,9,1357,NA
CHIH,Nonoava,2574,1296,1278,0,1749,NA
CHIH,Nuevo Casas Grandes,63412,30948,32464,11,5272,NA
CHIH,Ocampo,7569,3874,3695,0,3770,NA
CHIH,Ojinaga,28040,13932,14108,21,1989,NA
CHIH,Praxedis G. Guerrero,5486,2753,2733,2,874,NA
CHIH,Riva Palacio,7969,4038,3931,0,280,NA
CHIH,Rosales,16896,8435,8461,0,469,NA
CHIH,Rosario,2018,1048,970,0,754,NA
CHIH,San Francisco de Borja,2136,1092,1044,1,682,NA
CHIH,San Francisco de Conchos,2471,1265,1206,0,24,NA
CHIH,San Francisco del Oro,5086,2549,2537,0,255,NA
CHIH,Santa Bárbara,10721,5307,5414,6,1088,NA
CHIH,Satevó,3159,1619,1540,0,211,NA
CHIH,Saucillo,31196,15556,15640,20,1761,NA
CHIH,Temósachic,6425,3226,3199,0,0,NA
CHIH,El Tule,1697,864,833,0,367,NA
CHIH,Urique,20947,10560,10387,0,0,NA
CHIH,Uruachi,6094,3132,2962,0,4391,NA
CHIH,Valle de Zaragoza,5199,2628,2571,0,60,NA
CDMX,Azcapotzalco,400161,187331,212830,4783,30143,Valle de México
CDMX,Coyoacán,608479,283782,324697,17299,54025,Valle de México
CDMX,Cuajimalpa de Morelos,199224,95854,103370,3149,19223,Valle de México
CDMX,Gustavo A. Madero,1164477,555140,609337,9241,76478,Valle de México
CDMX,Iztacalco,390348,183949,206399,6789,26687,Valle de México
CDMX,Iztapalapa,1827868,878365,949503,25313,143830,Valle de México
CDMX,La Magdalena Contreras,243886,117099,126787,4713,23781,Valle de México
CDMX,Milpa Alta,137927,67151,70776,1340,28024,Valle de México
CDMX,Álvaro Obregón,749982,355754,394228,17369,69333,Valle de México
CDMX,Tláhuac,361593,172825,188768,12840,52910,Valle de México
CDMX,Tlalpan,677104,321125,355979,13220,80213,Valle de México
CDMX,Xochimilco,415933,199513,216420,7500,51522,Valle de México
CDMX,Benito Juárez,417416,193007,224409,12524,39119,Valle de México
CDMX,Cuauhtémoc,532553,253238,279315,14339,46004,Valle de México
CDMX,Miguel Hidalgo,364439,167085,197354,5237,18274,Valle de México
CDMX,Venustiano Carranza,427263,200432,226831,4697,25039,Valle de México
DGO,Canatlán,32852,16064,16788,0,1303,NA
DGO,Canelas,4683,2397,2286,0,18,NA
DGO,Coneto de Comonfort,4390,2191,2199,0,42,NA
DGO,Cuencamé,35415,17772,17643,9,1497,NA
DGO,Durango,654876,314828,340048,80,35613,NA
DGO,General Simón Bolívar,10110,4966,5144,0,489,NA
DGO,Gómez Palacio,342286,168419,173867,25,14354,La Laguna
DGO,Guadalupe Victoria,35380,17314,18066,13,1635,NA
DGO,Guanaceví,9851,5038,4813,0,4807,NA
DGO,Hidalgo,3838,1928,1910,4,297,NA
DGO,Indé,4927,2488,2439,4,815,NA
DGO,Lerdo,153311,76157,77154,2,6774,La Laguna
DGO,Mapimí,26502,13165,13337,10,4545,NA
DGO,Mezquital,39288,19177,20111,7,33934,NA
DGO,Nazas,12957,6447,6510,0,239,NA
DGO,Nombre de Dios,19694,9833,9861,0,2777,NA
DGO,Ocampo,9567,4845,4722,0,1420,NA
DGO,El Oro,11496,5670,5826,2,1040,NA
DGO,Otáez,5385,2780,2605,0,52,NA
DGO,Pánuco de Coronado,12290,6044,6246,0,35,NA
DGO,Peñón Blanco,10922,5418,5504,0,428,NA
DGO,Poanas,25241,12504,12737,0,1489,NA
DGO,Pueblo Nuevo,50417,24976,25441,0,11173,NA
DGO,Rodeo,13554,6821,6733,1,285,NA
DGO,San Bernardo,3205,1713,1492,0,601,NA
DGO,San Dimas,19383,9936,9447,0,46,NA
DGO,San Juan de Guadalupe,5564,2737,2827,0,213,NA
DGO,San Juan del Río,12747,6295,6452,0,44,NA
DGO,San Luis del Cordero,2077,1046,1031,3,160,NA
DGO,San Pedro del Gallo,1478,775,703,0,145,NA
DGO,Santa Clara,7089,3516,3573,2,533,NA
DGO,Santiago Papasquiaro,48482,24164,24318,8,3298,NA
DGO,Súchil,6343,3046,3297,0,497,NA
DGO,Tamazula,26709,13794,12915,0,496,NA
DGO,Tepehuanes,11060,5563,5497,6,2697,NA
DGO,Tlahualilo,22895,11600,11295,7,1805,NA
DGO,Topia,9351,4825,4526,4,617,NA
DGO,Vicente Guerrero,21861,10597,11264,0,576,NA
DGO,Nuevo Ideal,27278,13533,13745,3,2618,NA
GTO,Abasolo,90990,44086,46904,6,3229,NA
GTO,Acámbaro,112125,53812,58313,30,15050,NA
GTO,San Miguel de Allende,171857,82458,89399,21,12710,NA
GTO,Apaseo el Alto,68455,32895,35560,18,6568,NA
GTO,Apaseo el Grande,92605,44407,48198,6,7222,NA
GTO,Atarjea,5128,2481,2647,0,475,NA
GTO,Celaya,494304,237649,256655,359,47639,Celaya
GTO,Manuel Doblado,38832,18609,20223,3,2867,NA
GTO,Comonfort,82572,38810,43762,5,14646,Celaya
GTO,Coroneo,12068,5687,6381,0,843,NA
GTO,Cortazar,95961,45993,49968,15,11454,NA
GTO,Cuerámaro,28320,13516,14804,0,1466,NA
GTO,Doctor Mora,24219,11522,12697,2,1197,NA
GTO,Dolores Hidalgo Cuna de la Independencia Nacional,152113,70636,81477,8,16257,NA
GTO,Guanajuato,184239,89432,94807,55,16240,NA
GTO,Huanímaro,21638,10253,11385,8,2174,NA
GTO,Irapuato,574344,277673,296671,156,25624,NA
GTO,Jaral del Progreso,38412,18916,19496,6,8630,NA
GTO,Jerécuaro,49053,22666,26387,0,7061,NA
GTO,León,1578626,775407,803219,910,137830,León
GTO,Moroleón,50377,24005,26372,4,776,Moroleón-Uriangato
GTO,Ocampo,23528,11276,12252,0,2493,NA
GTO,Pénjamo,150570,72049,78521,33,16474,La Piedad-Pénjamo
GTO,Pueblo Nuevo,11872,5661,6211,0,1204,NA
GTO,Purísima del Rincón,79798,39667,40131,60,10481,San Francisco del Rincón
GTO,Romita,59879,28992,30887,3,752,NA
GTO,Salamanca,273271,131361,141910,118,33609,NA
GTO,Salvatierra,100391,47544,52847,18,9752,NA
GTO,San Diego de la Unión,39668,18250,21418,9,4121,NA
GTO,San Felipe,113109,54492,58617,22,11123,NA
GTO,San Francisco del Rincón,119510,57341,62169,45,21004,San Francisco del Rincón
GTO,San José Iturbide,78794,37941,40853,26,5939,NA
GTO,San Luis de la Paz,121027,56918,64109,21,14113,NA
GTO,Santa Catarina,5261,2516,2745,3,1128,NA
GTO,Santa Cruz de Juventino Rosas,83060,39624,43436,0,5578,NA
GTO,Santiago Maravatío,6824,3259,3565,1,712,NA
GTO,Silao de la Victoria,189567,92949,96618,5,6819,León
GTO,Tarandacuao,12256,5785,6471,0,1517,NA
GTO,Tarimoro,34263,16750,17513,4,1550,NA
GTO,Tierra Blanca,18960,9016,9944,0,15160,NA
GTO,Uriangato,62761,30153,32608,6,4258,Moroleón-Uriangato
GTO,Valle de Santiago,142672,67281,75391,0,7338,NA
GTO,Victoria,20166,9426,10740,4,5498,NA
GTO,Villagrán,58830,28550,30280,44,9932,Celaya
GTO,Xichú,11639,5476,6163,0,6,NA
GTO,Yuriria,69763,33179,36584,12,3919,NA
GRO,Acapulco de Juárez,810669,385812,424857,77837,164595,Acapulco
GRO,Ahuacuotzingo,26858,12543,14315,1128,22378,NA
GRO,Ajuchitlán del Progreso,38134,18592,19542,20,903,NA
GRO,Alcozauca de Guerrero,19368,9102,10266,103,18792,NA
GRO,Alpoyeca,6657,3163,3494,232,4275,NA
GRO,Apaxtla,11159,5358,5801,133,1506,NA
GRO,Arcelia,31406,15219,16187,52,1493,NA
GRO,Atenango del Río,8731,4197,4534,216,4999,NA
GRO,Atlamajalcingo del Monte,5476,2572,2904,33,5305,NA
GRO,Atlixtac,27212,13167,14045,1138,25102,NA
GRO,Atoyac de Álvarez,60382,29636,30746,1113,16622,NA
GRO,Ayutla de los Libres,69716,33850,35866,8343,37653,NA
GRO,Azoyú,14865,7376,7489,3161,7332,NA
GRO,Benito Juárez,15318,7449,7869,966,2431,NA
GRO,Buenavista de Cuéllar,13286,6502,6784,402,2156,NA
GRO,Coahuayutla de José María Izazaga,12725,6486,6239,44,263,NA
GRO,Cocula,13457,6550,6907,18,1381,NA
GRO,Copala,14304,6993,7311,2615,2667,NA
GRO,Copalillo,14866,7112,7754,2076,14021,NA
GRO,Copanatoyac,20192,9519,10673,243,19716,NA
GRO,Coyuca de Benítez,76306,37456,38850,3511,14476,Acapulco
GRO,Coyuca de Catalán,39002,19119,19883,14,102,NA
GRO,Cuajinicuilapa,27266,13642,13624,15388,9453,NA
GRO,Cualác,7649,3752,3897,25,7068,NA
GRO,Cuautepec,16415,8139,8276,2449,3664,NA
GRO,Cuetzala del Progreso,8559,4211,4348,42,1595,NA
GRO,Cutzamala de Pinzón,19746,9647,10099,24,441,NA
GRO,Chilapa de Álvarez,129867,60648,69219,6870,91968,NA
GRO,Chilpancingo de los Bravo,273106,130069,143037,13392,50159,NA
GRO,Florencio Villarreal,20855,10286,10569,6270,6084,NA
GRO,General Canuto A. Neri,5780,2789,2991,42,1045,NA
GRO,General Heliodoro Castillo,37340,18375,18965,114,3214,NA
GRO,Huamuxtitlán,15287,7174,8113,131,10202,NA
GRO,Huitzuco de los Figueroa,37094,17938,19156,959,14641,NA
GRO,Iguala de la Independencia,151660,73088,78572,3457,31639,NA
GRO,Igualapa,11383,5589,5794,2649,6296,NA
GRO,Ixcateopan de Cuauhtémoc,6179,2938,3241,94,1050,NA
GRO,Zihuatanejo de Azueta,124824,60936,63888,10059,31084,NA
GRO,Juan R. Escudero,24890,12026,12864,655,3585,NA
GRO,Leonardo Bravo,26342,12912,13430,60,3541,NA
GRO,Malinaltepec,25584,12031,13553,1527,24910,NA
GRO,Mártir de Cuilapan,18526,8802,9724,396,14988,NA
GRO,Metlatónoc,19456,9192,10264,178,19095,NA
GRO,Mochitlán,12752,6185,6567,745,1872,NA
GRO,Olinalá,25483,12283,13200,2185,21003,NA
GRO,Ometepec,67641,32684,34957,7198,32616,NA
GRO,Pedro Ascencio Alquisiras,6883,3220,3663,6,267,NA
GRO,Petatlán,44263,21730,22533,558,5416,NA
GRO,Pilcaya,12900,6279,6621,282,1370,NA
GRO,Pungarabato,37494,18074,19420,183,2623,NA
GRO,Quechultenango,35926,17610,18316,338,7356,NA
GRO,San Luis Acatlán,43671,21367,22304,3596,31049,NA
GRO,San Marcos,49449,24300,25149,5529,12800,NA
GRO,San Miguel Totolapan,27853,13585,14268,166,1920,NA
GRO,Taxco de Alarcón,108416,51275,57141,2582,18836,NA
GRO,Tecoanapa,46812,22993,23819,1007,6023,NA
GRO,Técpan de Galeana,64577,31966,32611,631,7989,NA
GRO,Teloloapan,57377,26925,30452,594,9101,NA
GRO,Tepecoacuilco de Trujano,31599,15267,16332,324,10488,NA
GRO,Tetipac,14658,7147,7511,497,2187,NA
GRO,Tixtla de Guerrero,42653,20310,22343,1615,20490,NA
GRO,Tlacoachistlahuaca,22771,10654,12117,1386,20725,NA
GRO,Tlacoapa,9753,4651,5102,60,9631,NA
GRO,Tlalchapa,12404,6220,6184,82,196,NA
GRO,Tlalixtaquilla de Maldonado,7407,3568,3839,868,4617,NA
GRO,Tlapa de Comonfort,87967,41047,46920,9806,76280,NA
GRO,Tlapehuala,21995,10596,11399,250,319,NA
GRO,La Unión de Isidoro Montes de Oca,26432,13431,13001,370,3094,NA
GRO,Xalpatláhuac,11726,5378,6348,89,11507,NA
GRO,Xochihuehuetlán,7201,3413,3788,19,3950,NA
GRO,Xochistlahuaca,28839,13844,14995,1751,27796,NA
GRO,Zapotitlán Tablas,11221,5377,5844,741,11043,NA
GRO,Zirándaro,18206,9112,9094,15,703,NA
GRO,Zitlala,22721,10682,12039,978,20305,NA
GRO,Eduardo Neri,51316,24919,26397,6929,21450,NA
GRO,Acatepec,36449,17778,18671,830,35818,NA
GRO,Marquelia,13730,6791,6939,3581,5870,NA
GRO,Cochoapa el Grande,18458,8784,9674,44,18283,NA
GRO,José Joaquín de Herrera,17661,8657,9004,57,17473,NA
GRO,Juchitán,7576,3819,3757,2813,2219,NA
GRO,Iliatenco,11114,5181,5933,2630,9787,NA
HGO,Acatlán,21044,10064,10980,14,4687,NA
HGO,Acaxochitlán,43774,20864,22910,11,29707,NA
HGO,Actopan,56429,26575,29854,0,18019,NA
HGO,Agua Blanca de Iturbide,9116,4270,4846,2,952,NA
HGO,Ajacuba,18320,8843,9477,12,2394,NA
HGO,Alfajayucan,20332,9815,10517,17,16543,NA
HGO,Almoloya,12410,6105,6305,2,586,NA
HGO,Apan,44576,21265,23311,10,4487,NA
HGO,El Arenal,18807,8951,9856,20,5600,NA
HGO,Atitalaquia,29683,14509,15174,56,5541,Tula
HGO,Atlapexco,19902,9518,10384,0,17846,NA
HGO,Atotonilco el Grande,27433,12931,14502,3,3467,NA
HGO,Atotonilco de Tula,38564,18695,19869,72,5324,Tula
HGO,Calnali,17163,8226,8937,0,15377,NA
HGO,Cardonal,18347,8694,9653,6,17208,NA
HGO,Cuautepec de Hinojosa,58301,27716,30585,0,2372,Tulancingo
HGO,Chapantongo,13789,6583,7206,11,6057,NA
HGO,Chapulhuacán,23961,11842,12119,9,8365,NA
HGO,Chilcuautla,18169,8935,9234,54,15836,NA
HGO,Eloxochitlán,2667,1238,1429,2,737,NA
HGO,Emiliano Zapata,14825,7001,7824,20,2992,NA
HGO,Epazoyucan,14693,7057,7636,0,1609,Pachuca
